datetime,Temp,Humidity,Pressure,WindSpeed,Conditions
2015-10-26 05:00:00,15.5,63.0,1013.0,13.0,Passingclouds.
2015-10-26 06:00:00,15.5,67.5,1014.0,16.0,Passingclouds.
2015-10-26 07:00:00,15.0,74.5,1015.0,16.0,Partlysunny.
2015-10-26 08:00:00,14.0,85.5,1016.5,19.0,Partlysunny.
2015-10-26 09:00:00,13.0,94.0,1017.0,20.0,Drizzle.Partlysunny.
2015-10-26 10:00:00,13.0,88.0,1019.0,16.5,Drizzle.Partlysunny.
2015-10-26 11:00:00,12.0,94.0,1020.0,18.5,Drizzle.Mostlycloudy.
2015-10-26 12:00:00,13.5,74.5,1020.5,22.5,Morecloudsthansun.
2015-10-26 13:00:00,14.0,57.0,1021.0,22.5,Overcast.
2015-10-26 14:00:00,16.0,45.0,1022.0,22.5,Partlysunny.
2015-10-26 15:00:00,16.0,45.0,1022.0,22.0,Partlysunny.
2015-10-26 16:00:00,14.0,55.0,1022.0,23.5,Partlysunny.
2015-10-26 17:00:00,14.0,51.0,1022.0,22.0,Scatteredclouds.
2015-10-26 18:00:00,12.5,63.0,1023.0,20.0,Partlysunny.
2015-10-26 19:00:00,12.0,69.5,1023.0,16.0,Partlysunny.
2015-10-26 20:00:00,11.0,94.0,1024.0,14.5,Passingclouds.
2015-10-26 21:00:00,12.0,94.0,1024.0,11.0,Lowclouds.
2015-10-26 22:00:00,12.0,88.0,1025.0,15.0,Passingclouds.
2015-10-26 23:00:00,11.0,82.0,1025.0,15.0,Passingclouds.
2015-10-27 00:00:00,11.0,79.5,1025.0,12.5,Passingclouds.
2015-10-27 01:00:00,10.0,82.0,1025.0,10.0,Passingclouds.
2015-10-27 02:00:00,9.0,82.0,1025.0,9.5,Passingclouds.
2015-10-27 03:00:00,10.0,82.0,1025.0,12.0,Passingclouds.
2015-10-27 04:00:00,9.0,82.0,1025.0,10.0,Passingclouds.
2015-10-27 05:00:00,9.0,76.0,1026.0,13.5,Passingclouds.
2015-10-27 06:00:00,9.0,76.0,1026.0,16.0,Passingclouds.
2015-10-27 07:00:00,10.0,71.0,1026.0,14.0,Sunny.
2015-10-27 08:00:00,12.0,63.0,1027.0,16.0,Sunny.
2015-10-27 09:00:00,15.0,51.0,1027.0,14.0,Clear.
2015-10-27 10:00:00,15.0,48.0,1027.0,15.0,Passingclouds.
2015-10-27 11:00:00,16.5,40.5,1026.5,9.5,Sunny.
2015-10-27 12:00:00,18.5,33.0,1025.5,13.5,Passingclouds.
2015-10-27 13:00:00,20.5,30.5,1024.5,11.0,Passingclouds.
2015-10-27 14:00:00,22.0,29.0,1023.5,8.5,Passingclouds.
2015-10-27 15:00:00,22.0,29.0,1022.5,11.0,Passingclouds.
2015-10-27 16:00:00,23.0,27.0,1021.5,6.5,Passingclouds.
2015-10-27 17:00:00,23.0,29.0,1021.0,11.0,Sunny.
2015-10-27 18:00:00,22.5,30.0,1020.5,10.5,Passingclouds.
2015-10-27 19:00:00,20.0,37.5,1021.0,14.0,Sunny.
2015-10-27 20:00:00,17.0,49.0,1021.0,7.0,Clear.
2015-10-27 21:00:00,14.5,59.0,1022.0,5.5,Clear.
2015-10-27 22:00:00,13.0,63.0,1022.0,8.0,Clear.
2015-10-27 23:00:00,12.0,72.0,1022.0,9.0,Clear.
2015-10-28 00:00:00,11.0,77.0,1022.0,8.0,Clear.
2015-10-28 01:00:00,10.0,82.0,1022.0,8.0,Clear.
2015-10-28 02:00:00,9.0,82.0,1021.5,8.0,Clear.
2015-10-28 03:00:00,9.0,76.0,1021.0,8.0,Clear.
2015-10-28 04:00:00,9.0,76.0,1021.0,6.0,Clear.
2015-10-28 05:00:00,12.0,61.0,1020.5,16.0,Clear.
2015-10-28 06:00:00,13.0,53.0,1021.0,21.5,Clear.
2015-10-28 07:00:00,14.0,48.0,1021.0,22.0,Passingclouds.
2015-10-28 08:00:00,15.0,45.0,1022.0,28.0,Passingclouds.
2015-10-28 09:00:00,17.0,39.0,1022.0,26.0,Passingclouds.
2015-10-28 10:00:00,20.0,31.5,1022.0,24.5,Passingclouds.
2015-10-28 11:00:00,22.5,29.0,1021.5,21.0,Sunny.
2015-10-28 12:00:00,24.0,27.0,1021.0,17.0,Sunny.
2015-10-28 13:00:00,25.0,26.0,1020.0,13.0,Sunny.
2015-10-28 14:00:00,26.0,23.0,1019.0,8.0,Passingclouds.
2015-10-28 15:00:00,26.0,24.0,1019.0,8.0,Passingclouds.
2015-10-28 16:00:00,26.0,24.0,1018.0,7.0,Passingclouds.
2015-10-28 17:00:00,25.5,21.0,1018.0,12.5,Passingclouds.
2015-10-28 18:00:00,25.0,21.5,1018.5,16.0,Sunny.
2015-10-28 19:00:00,24.0,22.0,1019.0,17.0,Sunny.
2015-10-28 20:00:00,21.0,35.0,1020.0,10.0,Clear.
2015-10-28 21:00:00,17.5,62.0,1020.5,7.0,Clear.
2015-10-28 22:00:00,15.5,65.5,1021.0,9.5,Clear.
2015-10-28 23:00:00,14.0,67.0,1021.0,10.0,Clear.
2015-10-29 00:00:00,13.0,72.0,1021.0,9.0,Clear.
2015-10-29 01:00:00,11.5,79.5,1021.0,6.5,Clear.
2015-10-29 02:00:00,11.0,82.0,1021.0,7.0,Clear.
2015-10-29 03:00:00,10.5,88.0,1021.0,8.0,Clear.
2015-10-29 04:00:00,10.0,88.0,1021.0,7.0,Clear.
2015-10-29 05:00:00,11.5,97.0,1021.0,7.0,Partlycloudy.
2015-10-29 06:00:00,12.0,100.0,1021.0,8.0,Fog.
2015-10-29 07:00:00,12.0,100.0,1022.0,7.5,Fog.
2015-10-29 08:00:00,13.0,94.0,1022.0,7.0,Lowclouds.
2015-10-29 09:00:00,,,,,Clear.
2015-10-29 10:00:00,18.0,64.0,1022.0,5.5,Passingclouds.
2015-10-29 11:00:00,20.5,53.0,1022.0,5.5,Passingclouds.
2015-10-29 12:00:00,23.5,41.5,1021.0,6.0,Passingclouds.
2015-10-29 13:00:00,25.0,33.0,1021.0,8.5,Passingclouds.
2015-10-29 14:00:00,26.0,29.0,1020.0,10.5,Sunny.
2015-10-29 15:00:00,26.0,30.0,1020.0,15.0,Sunny.
2015-10-29 16:00:00,26.0,30.0,1019.0,15.5,Sunny.
2015-10-29 17:00:00,26.0,28.0,1019.0,17.0,Sunny.
2015-10-29 18:00:00,25.0,30.0,1019.0,16.0,Sunny.
2015-10-29 19:00:00,24.0,29.0,1019.0,14.5,Sunny.
2015-10-29 20:00:00,23.0,30.0,1019.0,13.0,Clear.
2015-10-29 21:00:00,21.0,38.0,1020.0,8.5,Clear.
2015-10-29 22:00:00,19.0,43.0,1020.0,8.0,Clear.
2015-10-29 23:00:00,18.5,44.5,1020.0,3.0,Clear.
2015-10-30 00:00:00,16.0,52.0,1020.0,2.0,Clear.
2015-10-30 01:00:00,14.5,57.5,1020.0,5.0,Passingclouds.
2015-10-30 02:00:00,12.0,67.0,1019.0,5.0,Clear.
2015-10-30 03:00:00,11.0,72.0,1019.0,4.5,Clear.
2015-10-30 04:00:00,11.0,72.0,1019.0,6.0,Clear.
2015-10-30 05:00:00,11.0,67.0,1019.0,9.0,Clear.
2015-10-30 06:00:00,11.0,67.0,1019.0,9.5,Clear.
2015-10-30 07:00:00,12.0,67.5,1019.0,5.0,Sunny.
2015-10-30 08:00:00,16.0,52.0,1019.0,7.0,Sunny.
2015-10-30 09:00:00,20.0,40.0,1019.0,8.0,Sunny.
2015-10-30 10:00:00,23.0,29.0,1019.0,10.0,Sunny.
2015-10-30 11:00:00,24.0,25.0,1019.0,9.5,Brokenclouds.
2015-10-30 12:00:00,25.0,23.0,1018.5,9.5,Partlysunny.
2015-10-30 13:00:00,26.5,23.0,1017.5,11.5,Partlysunny.
2015-10-30 14:00:00,27.0,25.5,1017.0,16.0,Partlysunny.
2015-10-30 15:00:00,,,,,Clear.
2015-10-30 16:00:00,25.5,28.0,1016.0,20.0,Brokenclouds.
2015-10-30 17:00:00,24.0,30.5,1016.0,21.0,Partlysunny.
2015-10-30 18:00:00,24.5,35.0,1016.0,20.0,Brokenclouds.
2015-10-30 19:00:00,22.0,40.5,1016.0,15.0,Partlysunny.
2015-10-30 20:00:00,19.0,62.0,1017.0,8.5,Clear.
2015-10-30 21:00:00,17.0,73.0,1017.5,7.0,Clear.
2015-10-30 22:00:00,16.0,77.0,1017.0,8.0,Clear.
2015-10-30 23:00:00,14.0,82.0,1017.0,8.0,Clear.
2015-10-31 00:00:00,15.0,79.5,1017.0,8.0,Clear.
2015-10-31 01:00:00,15.5,79.5,1016.0,6.5,Clear.
2015-10-31 02:00:00,14.5,91.0,1015.5,5.5,Sprinkles.Partlycloudy.
2015-10-31 03:00:00,15.0,85.0,1014.5,5.5,Clear.
2015-10-31 04:00:00,14.0,88.0,1014.0,5.0,Clear.
2015-10-31 05:00:00,14.0,91.0,1014.0,3.0,Clear.
2015-10-31 06:00:00,14.0,94.0,1014.0,0.5,Thunderstorms.Partlycloudy.
2015-10-31 07:00:00,15.0,82.0,1014.0,0.0,Scatteredshowers.Partlysunny.
2015-10-31 08:00:00,15.5,88.5,1014.5,7.5,Sprinkles.Brokenclouds.
2015-10-31 09:00:00,,,,,Clear.
2015-10-31 10:00:00,15.5,94.0,1014.5,5.0,Sprinkles.Brokenclouds.
2015-10-31 11:00:00,18.5,88.0,1013.0,23.0,Rain.Partlysunny.
2015-10-31 12:00:00,20.0,78.0,1013.0,22.0,Scatteredshowers.Brokenclouds.
2015-10-31 13:00:00,22.0,67.0,1012.0,23.0,Brokenclouds.
2015-10-31 14:00:00,23.5,55.5,1011.5,22.5,Brokenclouds.
2015-10-31 15:00:00,24.5,52.5,1010.0,26.0,Partlysunny.
2015-10-31 16:00:00,25.0,47.0,1010.0,23.5,Sunny.
2015-10-31 17:00:00,24.0,54.0,1009.0,25.0,Clear.
2015-10-31 18:00:00,24.0,54.0,1009.0,23.5,Partlysunny.
2015-10-31 19:00:00,23.0,57.0,1008.5,21.5,Scatteredclouds.
2015-10-31 20:00:00,21.5,62.5,1008.0,19.0,Passingclouds.
2015-10-31 21:00:00,21.0,64.0,1008.0,21.0,Passingclouds.
2015-10-31 22:00:00,21.0,64.0,1009.0,21.0,Clear.
2015-10-31 23:00:00,20.0,69.0,1009.5,30.0,Clear.
2015-11-01 00:00:00,20.0,69.0,1009.0,32.0,Clear.
2015-11-01 01:00:00,19.0,73.0,1009.5,27.0,Passingclouds.
2015-11-01 02:00:00,19.0,73.0,1009.0,24.5,Passingclouds.
2015-11-01 03:00:00,18.0,78.0,1008.0,23.0,Passingclouds.
2015-11-01 04:00:00,18.0,78.0,1008.0,24.0,Passingclouds.
2015-11-01 05:00:00,18.0,78.0,1007.0,31.5,Passingclouds.
2015-11-01 06:00:00,18.0,78.0,1007.0,32.5,Passingclouds.
2015-11-01 07:00:00,18.5,75.5,1007.0,29.5,Scatteredclouds.
2015-11-01 08:00:00,20.5,69.0,1008.0,27.5,Scatteredclouds.
2015-11-01 09:00:00,21.5,67.0,1008.0,28.5,Passingclouds.
2015-11-01 10:00:00,23.0,61.0,1008.0,26.0,Partlysunny.
2015-11-01 11:00:00,23.5,63.0,1007.5,23.0,Brokenclouds.
2015-11-01 12:00:00,24.0,57.0,1007.0,18.0,Clear.
2015-11-01 13:00:00,25.5,49.5,1006.0,18.5,Brokenclouds.
2015-11-01 14:00:00,23.5,56.0,1006.0,13.0,Scatteredshowers.Brokenclouds.
2015-11-01 15:00:00,21.0,60.0,1006.0,13.0,Brokenclouds.
2015-11-01 16:00:00,19.5,68.5,1005.0,8.0,Sprinkles.Brokenclouds.
2015-11-01 17:00:00,17.0,83.0,1006.0,11.5,Sprinkles.Brokenclouds.
2015-11-01 18:00:00,17.5,72.5,1006.5,10.0,Brokenclouds.
2015-11-01 19:00:00,16.5,78.0,1007.5,13.5,Sunny.
2015-11-01 20:00:00,15.0,82.0,1008.5,11.5,Passingclouds.
2015-11-01 21:00:00,15.0,82.0,1009.5,10.0,Partlycloudy.
2015-11-01 22:00:00,15.0,82.0,1010.0,8.5,Passingclouds.
2015-11-01 23:00:00,15.0,82.0,1011.0,8.0,Passingclouds.
2015-11-02 00:00:00,15.0,82.0,1011.0,8.0,Passingclouds.
2015-11-02 01:00:00,14.5,91.0,1011.0,8.5,Partlycloudy.
2015-11-02 02:00:00,14.0,94.0,1011.0,6.0,Passingclouds.
2015-11-02 03:00:00,13.5,88.0,1010.5,8.0,Partlycloudy.
2015-11-02 04:00:00,13.0,94.0,1011.0,0.0,Partlycloudy.
2015-11-02 05:00:00,13.0,94.0,1010.0,2.5,Passingclouds.
2015-11-02 06:00:00,13.0,94.0,1010.5,1.5,Mostlycloudy.
2015-11-02 07:00:00,14.0,88.0,1011.0,3.0,Partlysunny.
2015-11-02 08:00:00,14.0,82.0,1012.0,7.0,Partlysunny.
2015-11-02 09:00:00,,,,,Clear.
2015-11-02 10:00:00,15.0,82.0,1012.5,8.0,Scatteredshowers.Brokenclouds.
2015-11-02 11:00:00,13.5,97.0,1013.0,12.0,Drizzle.Brokenclouds.
2015-11-02 12:00:00,13.5,91.0,1014.0,16.0,Drizzle.Brokenclouds.
2015-11-02 13:00:00,13.5,85.0,1014.0,15.0,Drizzle.Partlysunny.
2015-11-02 14:00:00,13.0,94.0,1014.0,15.0,Drizzle.Brokenclouds.
2015-11-02 15:00:00,,,,,Clear.
2015-11-02 16:00:00,14.0,72.0,1015.0,15.5,Drizzle.Partlysunny.
2015-11-02 17:00:00,14.0,65.0,1015.5,14.0,Partlysunny.
2015-11-02 18:00:00,14.0,63.0,1016.0,15.0,Partlysunny.
2015-11-02 19:00:00,13.0,67.0,1017.0,17.0,Brokenclouds.
2015-11-02 20:00:00,13.0,63.0,1018.0,13.0,Passingclouds.
2015-11-02 21:00:00,13.0,63.0,1018.0,8.5,Passingclouds.
2015-11-02 22:00:00,12.5,65.0,1018.5,13.5,Passingclouds.
2015-11-02 23:00:00,12.0,67.0,1019.0,12.5,Passingclouds.
2015-11-03 00:00:00,12.0,67.0,1019.0,12.0,Partlycloudy.
2015-11-03 01:00:00,12.0,65.0,1019.0,13.5,Passingclouds.
2015-11-03 02:00:00,11.0,67.0,1018.0,12.0,Passingclouds.
2015-11-03 03:00:00,11.0,64.5,1018.0,11.0,Passingclouds.
2015-11-03 04:00:00,11.0,60.0,1017.5,13.5,Passingclouds.
2015-11-03 05:00:00,10.0,58.0,1017.0,11.0,Passingclouds.
2015-11-03 06:00:00,9.0,66.0,1017.5,9.0,Passingclouds.
2015-11-03 07:00:00,10.5,60.0,1018.5,9.5,Partlysunny.
2015-11-03 08:00:00,11.5,54.0,1019.0,12.5,Partlysunny.
2015-11-03 09:00:00,13.0,51.0,1019.0,13.0,Scatteredclouds.
2015-11-03 10:00:00,13.5,49.5,1019.0,9.0,Partlysunny.
2015-11-03 11:00:00,14.5,46.5,1019.0,7.0,Partlysunny.
2015-11-03 12:00:00,15.5,45.0,1018.5,7.5,Sunny.
2015-11-03 13:00:00,17.0,40.5,1018.0,7.0,Passingclouds.
2015-11-03 14:00:00,17.5,42.5,1017.0,10.0,Partlysunny.
2015-11-03 15:00:00,18.0,46.0,1017.0,12.0,Partlysunny.
2015-11-03 16:00:00,18.0,49.0,1016.0,11.5,Partlysunny.
2015-11-03 17:00:00,18.0,49.0,1016.0,12.0,Partlysunny.
2015-11-03 18:00:00,17.0,56.0,1016.0,12.5,Sunny.
2015-11-03 19:00:00,16.0,63.0,1016.5,12.5,Sunny.
2015-11-03 20:00:00,15.0,72.0,1017.0,10.0,Clear.
2015-11-03 21:00:00,14.5,79.5,1017.0,8.5,Clear.
2015-11-03 22:00:00,13.0,88.0,1017.0,9.0,Clear.
2015-11-03 23:00:00,12.5,88.0,1016.5,8.5,Passingclouds.
2015-11-04 00:00:00,12.0,88.0,1016.0,8.0,Passingclouds.
2015-11-04 01:00:00,11.0,94.0,1017.0,8.0,Passingclouds.
2015-11-04 02:00:00,10.5,94.0,1015.5,6.0,Passingclouds.
2015-11-04 03:00:00,10.0,94.0,1015.0,5.0,Passingclouds.
2015-11-04 04:00:00,10.0,94.0,1015.0,7.0,Passingclouds.
2015-11-04 05:00:00,9.5,97.0,1014.0,6.0,Passingclouds.
2015-11-04 06:00:00,11.0,94.0,1014.5,4.0,Passingclouds.
2015-11-04 07:00:00,13.5,91.0,1015.0,4.0,Partlysunny.
2015-11-04 08:00:00,14.5,85.0,1015.0,5.5,Brokenclouds.
2015-11-04 09:00:00,16.0,72.0,1015.0,5.0,Overcast.
2015-11-04 10:00:00,18.0,66.0,1014.5,5.0,Sunny.
2015-11-04 11:00:00,20.5,56.5,1014.0,7.0,Passingclouds.
2015-11-04 12:00:00,22.5,48.5,1013.0,7.5,Passingclouds.
2015-11-04 13:00:00,24.0,45.5,1011.5,8.0,Passingclouds.
2015-11-04 14:00:00,26.0,42.0,1011.0,9.0,Passingclouds.
2015-11-04 15:00:00,27.0,42.0,1009.0,13.0,Clear.
2015-11-04 16:00:00,26.0,48.0,1008.0,14.0,Clear.
2015-11-04 17:00:00,25.0,51.0,1008.0,16.0,Sunny.
2015-11-04 18:00:00,22.5,69.5,1008.5,9.5,Sunny.
2015-11-04 19:00:00,20.0,88.5,1009.0,15.5,Thunderstorms.Partlysunny.
2015-11-04 20:00:00,19.0,88.0,1010.0,6.0,Lightrain.Partlycloudy.
2015-11-04 21:00:00,19.0,88.0,1010.0,3.0,Lightrain.Clear.
2015-11-04 22:00:00,19.0,94.0,1010.5,7.0,Lightrain.Passingclouds.
2015-11-04 23:00:00,19.5,91.0,1009.5,6.5,Passingclouds.
2015-11-05 00:00:00,20.0,83.0,1009.0,13.0,Partlycloudy.
2015-11-05 01:00:00,20.0,83.0,1008.5,11.0,Partlycloudy.
2015-11-05 02:00:00,20.0,80.5,1007.5,13.0,Passingclouds.
2015-11-05 03:00:00,19.0,83.0,1007.0,11.0,Passingclouds.
2015-11-05 04:00:00,19.0,83.0,1006.5,11.0,Passingclouds.
2015-11-05 05:00:00,17.5,91.0,1006.0,10.0,Lightrain.Passingclouds.
2015-11-05 06:00:00,17.0,94.0,1006.5,8.0,Lightrain.Partlycloudy.
2015-11-05 07:00:00,17.0,94.0,1007.0,7.333333333333333,Lightrain.Brokenclouds.
2015-11-05 08:00:00,17.0,94.0,1007.0,5.0,Lightrain.Brokenclouds.
2015-11-05 09:00:00,17.0,94.0,1007.0,2.0,Lightrain.Partlysunny.
2015-11-05 10:00:00,18.0,88.0,1007.0,9.0,Clear.
2015-11-05 11:00:00,19.5,85.5,1006.5,14.0,Brokenclouds.
2015-11-05 12:00:00,22.0,73.0,1005.5,10.5,Scatteredclouds.
2015-11-05 13:00:00,21.5,78.0,1005.0,9.0,Partlysunny.
2015-11-05 14:00:00,15.0,100.0,1006.0,32.0,Thunderstorms.Partlysunny.
2015-11-05 15:00:00,18.5,83.5,1005.0,8.5,Partlysunny.
2015-11-05 16:00:00,22.5,63.0,1004.0,8.5,Partlysunny.
2015-11-05 17:00:00,24.0,57.0,1003.0,11.0,Partlysunny.
2015-11-05 18:00:00,22.5,65.0,1003.0,10.5,Partlysunny.
2015-11-05 19:00:00,21.0,71.0,1004.0,9.0,Scatteredshowers.Scatteredclouds.
2015-11-05 20:00:00,21.0,73.0,1004.5,8.5,Scatteredshowers.Passingclouds.
2015-11-05 21:00:00,20.0,73.0,1005.0,8.0,Scatteredshowers.Passingclouds.
2015-11-05 22:00:00,18.0,83.0,1006.0,7.0,Sprinkles.Passingclouds.
2015-11-05 23:00:00,17.0,91.0,1006.0,5.5,Sprinkles.Partlycloudy.
2015-11-06 00:00:00,17.0,88.0,1006.0,6.5,Sprinkles.Clear.
2015-11-06 01:00:00,16.5,94.0,1006.0,7.5,Clear.
2015-11-06 02:00:00,16.0,94.0,1005.5,8.0,Clear.
2015-11-06 03:00:00,16.0,94.0,1005.0,9.0,Clear.
2015-11-06 04:00:00,16.0,94.0,1005.0,9.0,Clear.
2015-11-06 05:00:00,17.0,88.0,1006.0,7.5,Passingclouds.
2015-11-06 06:00:00,17.0,88.0,1007.0,5.5,Passingclouds.
2015-11-06 07:00:00,17.0,91.0,1008.0,7.5,Partlysunny.
2015-11-06 08:00:00,17.0,94.0,1008.0,10.0,Partlysunny.
2015-11-06 09:00:00,16.5,91.0,1009.0,12.5,Brokenclouds.
2015-11-06 10:00:00,16.5,88.0,1009.0,13.0,Brokenclouds.
2015-11-06 11:00:00,16.5,85.5,1010.0,13.0,Partlysunny.
2015-11-06 12:00:00,17.0,83.0,1010.0,13.0,Brokenclouds.
2015-11-06 13:00:00,17.0,85.5,1009.0,12.0,Partlysunny.
2015-11-06 14:00:00,16.0,94.0,1010.0,13.0,Drizzle.Partlysunny.
2015-11-06 15:00:00,18.0,78.0,1010.0,17.5,Brokenclouds.
2015-11-06 16:00:00,18.5,75.5,1010.0,18.5,Partlysunny.
2015-11-06 17:00:00,19.0,71.0,1010.5,22.0,Partlysunny.
2015-11-06 18:00:00,17.0,77.0,1011.5,19.5,Brokenclouds.
2015-11-06 19:00:00,16.0,77.0,1012.0,18.0,Brokenclouds.
2015-11-06 20:00:00,15.0,77.0,1013.0,15.0,Passingclouds.
2015-11-06 21:00:00,14.0,74.5,1014.0,12.0,Passingclouds.
2015-11-06 22:00:00,14.0,72.0,1014.0,13.0,Passingclouds.
2015-11-06 23:00:00,13.0,72.0,1015.0,12.0,Partlycloudy.
2015-11-07 00:00:00,13.0,69.5,1015.0,17.0,Passingclouds.
2015-11-07 01:00:00,13.0,72.0,1015.0,15.0,Passingclouds.
2015-11-07 02:00:00,12.0,79.5,1015.0,11.0,Sprinkles.Passingclouds.
2015-11-07 03:00:00,11.0,88.0,1014.5,7.0,Passingclouds.
2015-11-07 04:00:00,11.5,85.0,1014.0,8.0,Passingclouds.
2015-11-07 05:00:00,12.0,82.0,1015.0,11.0,Passingclouds.
2015-11-07 06:00:00,12.0,82.0,1016.0,15.5,Partlycloudy.
2015-11-07 07:00:00,12.0,82.0,1017.0,16.0,Scatteredshowers.Partlysunny.
2015-11-07 08:00:00,12.0,69.5,1017.5,17.0,Partlysunny.
2015-11-07 09:00:00,12.0,72.5,1018.0,18.5,Sprinkles.Brokenclouds.
2015-11-07 10:00:00,13.5,65.0,1019.0,19.5,Brokenclouds.
2015-11-07 11:00:00,14.5,53.0,1019.0,18.5,Partlysunny.
2015-11-07 12:00:00,15.0,53.0,1019.0,19.0,Brokenclouds.
2015-11-07 13:00:00,15.0,55.0,1019.5,19.5,Brokenclouds.
2015-11-07 14:00:00,16.0,50.0,1020.0,19.5,Partlysunny.
2015-11-07 15:00:00,17.0,49.0,1019.0,18.0,Clear.
2015-11-07 16:00:00,16.0,52.0,1019.0,15.0,Passingclouds.
2015-11-07 17:00:00,15.0,55.0,1019.5,15.5,Passingclouds.
2015-11-07 18:00:00,14.5,57.0,1020.0,16.5,Passingclouds.
2015-11-07 19:00:00,13.5,61.0,1021.0,15.5,Passingclouds.
2015-11-07 20:00:00,12.0,67.0,1021.0,12.0,Passingclouds.
2015-11-07 21:00:00,11.5,74.5,1021.5,8.5,Passingclouds.
2015-11-07 22:00:00,12.0,72.0,1022.0,6.0,Passingclouds.
2015-11-07 23:00:00,11.5,77.0,1022.0,7.0,Passingclouds.
2015-11-08 00:00:00,10.0,85.0,1022.0,2.0,Passingclouds.
2015-11-08 01:00:00,9.0,87.0,1022.0,6.0,Passingclouds.
2015-11-08 02:00:00,8.0,90.0,1021.0,6.0,Passingclouds.
2015-11-08 03:00:00,8.0,87.0,1020.5,2.5,Passingclouds.
2015-11-08 04:00:00,7.0,93.0,1021.0,4.5,Passingclouds.
2015-11-08 05:00:00,7.5,90.0,1021.0,3.0,Passingclouds.
2015-11-08 06:00:00,7.0,90.0,1021.0,3.0,Passingclouds.
2015-11-08 07:00:00,9.0,87.5,1022.0,4.0,Partlysunny.
2015-11-08 08:00:00,11.0,82.0,1022.0,5.0,Scatteredclouds.
2015-11-08 09:00:00,14.0,63.0,1022.0,6.5,Sunny.
2015-11-08 10:00:00,16.0,52.0,1021.0,6.0,Clear.
2015-11-08 11:00:00,17.0,42.0,1021.0,7.0,Passingclouds.
2015-11-08 12:00:00,20.0,31.5,1020.5,5.0,Sunny.
2015-11-08 13:00:00,22.0,31.0,1020.0,6.0,Passingclouds.
2015-11-08 14:00:00,23.0,25.0,1020.0,3.0,Sunny.
2015-11-08 15:00:00,24.0,18.0,1019.0,6.0,Passingclouds.
2015-11-08 16:00:00,25.0,10.5,1019.0,5.0,Passingclouds.
2015-11-08 17:00:00,24.5,20.0,1019.0,8.0,Sunny.
2015-11-08 18:00:00,23.5,19.0,1019.0,9.5,Sunny.
2015-11-08 19:00:00,22.0,28.0,1019.5,8.5,Sunny.
2015-11-08 20:00:00,20.5,39.0,1020.0,3.5,Sunny.
2015-11-08 21:00:00,19.5,42.0,1020.0,3.0,Clear.
2015-11-08 22:00:00,17.0,54.0,1020.0,5.0,Clear.
2015-11-08 23:00:00,16.0,55.5,1020.0,6.0,Passingclouds.
2015-11-09 00:00:00,15.0,55.0,1019.5,10.0,Clear.
2015-11-09 01:00:00,15.0,59.0,1018.5,13.5,Clear.
2015-11-09 02:00:00,15.0,59.0,1017.5,12.5,Clear.
2015-11-09 03:00:00,15.0,53.0,1017.0,15.5,Clear.
2015-11-09 04:00:00,13.5,61.0,1016.0,15.5,Clear.
2015-11-09 05:00:00,15.5,40.5,1016.0,17.5,Clear.
2015-11-09 06:00:00,17.0,31.0,1017.0,17.0,Clear.
2015-11-09 07:00:00,18.5,31.0,1017.0,17.5,Sunny.
2015-11-09 08:00:00,22.0,24.5,1017.0,16.0,Sunny.
2015-11-09 09:00:00,24.0,27.0,1017.0,20.0,Sunny.
2015-11-09 10:00:00,25.5,29.0,1016.5,22.0,Sunny.
2015-11-09 11:00:00,28.5,25.5,1016.0,20.5,Sunny.
2015-11-09 12:00:00,30.5,19.5,1015.5,19.0,Sunny.
2015-11-09 13:00:00,31.5,18.5,1014.5,20.0,Sunny.
2015-11-09 14:00:00,32.0,18.0,1014.0,13.5,Sunny.
2015-11-09 15:00:00,33.5,12.5,1013.0,14.0,Sunny.
2015-11-09 16:00:00,33.0,14.0,1012.0,12.0,Clear.
2015-11-09 17:00:00,33.5,14.5,1012.0,12.0,Sunny.
2015-11-09 18:00:00,31.5,19.5,1012.0,10.5,Sunny.
2015-11-09 19:00:00,30.0,19.0,1012.0,8.5,Sunny.
2015-11-09 20:00:00,29.0,20.0,1012.0,10.0,Sunny.
2015-11-09 21:00:00,22.0,44.0,1015.0,9.0,Clear.
2015-11-09 22:00:00,20.0,53.0,1015.0,6.5,Clear.
2015-11-09 23:00:00,18.5,62.0,1015.0,4.0,Clear.
2015-11-10 00:00:00,17.5,68.5,1015.5,7.0,Clear.
2015-11-10 01:00:00,17.0,75.0,1015.5,7.0,Passingclouds.
2015-11-10 02:00:00,16.5,85.5,1016.0,13.0,Partlycloudy.
2015-11-10 03:00:00,15.0,94.0,1016.0,12.0,Lowclouds.
2015-11-10 04:00:00,15.0,91.0,1016.0,9.5,Lowclouds.
2015-11-10 05:00:00,14.5,94.0,1016.0,9.5,Lowclouds.
2015-11-10 06:00:00,14.0,94.0,1017.0,9.333333333333334,Drizzle.Lowclouds.
2015-11-10 07:00:00,14.5,82.5,1018.0,10.0,Partlysunny.
2015-11-10 08:00:00,15.0,77.0,1019.0,11.5,Brokenclouds.
2015-11-10 09:00:00,15.0,82.0,1019.0,14.0,Drizzle.Brokenclouds.
2015-11-10 10:00:00,14.0,91.0,1020.0,11.5,Lightrain.Partlysunny.
2015-11-10 11:00:00,15.0,82.0,1020.0,14.0,Partlysunny.
2015-11-10 12:00:00,15.0,79.5,1020.0,16.0,Scatteredshowers.Partlysunny.
